Date_Time,LatDDMMmm,LongDDMMmm,UTC,SOG,COG,Date_Time,Temp,SpCond,Salinity,DOsat,DOConc,DOCharge,pH,pHmV,Turbidity,Chlorophyll,Fluorescence
4/11/19 7:00,3509.206,-7600.716,112318,9.01,339.11,4/11/19 7:00 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 7:03,3509.664,-7600.827,112618,9.81,348.61,4/11/19 7:03 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 7:06,3510.155,-7601.011,112922,10.01,341.51,4/11/19 7:06 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 7:09,3510.65,-7601.116,113226,9.9,353.61,4/11/19 7:09 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 7:12,3511.138,-7601.27,113526,10.31,339.8,4/11/19 7:12 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 7:15,3511.617,-7601.519,113830,10.11,336.01,4/11/19 7:15 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 7:18,3512.083,-7601.769,114130,10.2,335.11,4/11/19 7:18 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 7:21,3512.558,-7602.029,114434,10.01,335.4,4/11/19 7:21 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 7:24,3513.034,-7602.284,114738,10.2,335.8,4/11/19 7:24 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 7:27,3513.508,-7602.503,115038,10.01,339.51,4/11/19 7:27 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 7:30,3513.994,-7602.72,115342,10.01,341.21,4/11/19 7:30 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 7:33,3514.037,-7603.25,115642,11.81,254.51,4/11/19 7:33 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 7:36,3513.877,-7603.962,115946,11.7,255.81,4/11/19 7:36 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 7:39,3513.749,-7604.652,120250,11.31,256.11,4/11/19 7:39 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 7:42,3513.656,-7605.344,120550,11.81,270.4,4/11/19 7:42 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 7:45,3513.685,-7606.092,120854,12.11,271.8,4/11/19 7:45 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 7:48,3513.716,-7606.814,121154,11.81,272.01,4/11/19 7:48 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 7:51,3513.774,-7607.545,121458,11.7,278.4,4/11/19 7:51 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 7:54,3513.845,-7608.263,121758,11.9,277.11,4/11/19 7:54 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 7:57,3513.919,-7609.004,122102,12.01,276.9,4/11/19 7:57 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 8:00,3513.991,-7609.744,122406,11.9,276.11,4/11/19 8:00 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 8:03,3514.072,-7610.465,122706,11.9,279.61,4/11/19 8:03 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 8:06,3514.203,-7611.185,123010,11.9,285.71,4/11/19 8:06 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 8:09,3514.413,-7611.85,123310,11.61,292.01,4/11/19 8:09 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 8:12,3514.653,-7612.511,123614,11.61,292.71,4/11/19 8:12 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 8:15,3514.893,-7613.161,123918,11.31,294.01,4/11/19 8:15 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 8:18,3515.145,-7613.793,124218,11.4,297.3,4/11/19 8:18 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 8:21,3515.445,-7614.414,124522,11.61,303.01,4/11/19 8:21 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 8:24,3515.77,-7615.001,124822,11.51,306.21,4/11/19 8:24 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 8:27,3516.143,-7615.552,125126,11.4,310.9,4/11/19 8:27 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 8:30,3516.535,-7616.085,125430,11.4,312.3,4/11/19 8:30 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 8:33,3516.917,-7616.593,125730,11.2,312.3,4/11/19 8:33 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 8:36,3517.308,-7617.099,130034,11.2,311.71,4/11/19 8:36 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 8:39,3517.698,-7617.597,130334,11.31,314.8,4/11/19 8:39 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 8:42,3518.098,-7618.112,130638,11.4,315.3,4/11/19 8:42 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 8:45,3518.525,-7618.56,130938,11.01,332.8,4/11/19 8:45 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 8:48,3519.045,-7618.808,131242,10.81,343.9,4/11/19 8:48 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 8:51,3519.575,-7619.014,131548,10.81,342.61,4/11/19 8:51 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 8:54,3520.079,-7619.209,131846,10.61,343.11,4/11/19 8:54 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 8:57,3520.59,-7619.402,132150,10.4,344.01,4/11/19 8:57 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 9:00,3521.077,-7619.626,132450,10.2,341.3,4/11/19 9:00 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 9:03,3521.551,-7619.856,132754,9.81,340.01,4/11/19 9:03 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 9:06,3522.011,-7620.064,133054,9.7,338.3,4/11/19 9:06 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 9:09,3522.456,-7620.298,133358,9.11,328.51,4/11/19 9:09 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 9:12,3522.846,-7620.615,133702,9.01,324.61,4/11/19 9:12 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 9:15,3523.156,-7620.382,134002,8.9,42.1,4/11/19 9:15 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 9:18,3523.477,-7620.006,134306,8.31,45.51,4/11/19 9:18 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 9:21,3523.685,-7619.746,134606,0.9,359.9,4/11/19 9:21 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 9:24,3523.662,-7619.71,134910,0.11,109.6,4/11/19 9:24 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 9:27,3523.663,-7619.711,135210,0,109.6,4/11/19 9:27 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 9:30,3523.662,-7619.71,135514,0,109.6,4/11/19 9:30 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 9:33,3523.661,-7619.71,135818,0,109.6,4/11/19 9:33 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 9:36,3523.661,-7619.71,140118,0.11,109.6,4/11/19 9:36 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 9:39,3523.584,-7619.879,140422,8.2,225.11,4/11/19 9:39 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 9:42,3523.298,-7620.225,140722,8.7,224.51,4/11/19 9:42 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 9:45,3522.974,-7620.613,141026,8.7,223.81,4/11/19 9:45 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 9:48,3522.631,-7620.442,141326,8.9,145.51,4/11/19 9:48 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 9:51,3522.226,-7620.139,141634,9.2,153.51,4/11/19 9:51 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 9:54,3521.781,-7619.914,141934,9.7,158.61,4/11/19 9:54 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 9:57,3521.326,-7619.7,142234,9.81,159.21,4/11/19 9:57 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 10:00,3520.842,-7619.499,142538,9.9,164.31,4/11/19 10:00 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 10:03,3520.364,-7619.334,142838,9.9,165.31,4/11/19 10:03 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 10:06,3519.863,-7619.155,143142,10.4,163.31,4/11/19 10:06 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 10:09,3519.343,-7618.976,143446,10.51,163.71,4/11/19 10:09 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 10:12,3518.84,-7618.805,143746,10.51,164.51,4/11/19 10:12 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 10:15,3518.361,-7618.509,144050,10.51,139.9,4/11/19 10:15 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 10:18,3517.983,-7618.034,144354,10.61,133.71,4/11/19 10:18 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 10:21,3517.629,-7617.554,144654,10.61,131.4,4/11/19 10:21 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 10:24,3517.28,-7617.05,144958,10.51,129.4,4/11/19 10:24 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 10:27,3516.959,-7616.55,145258,10.31,124.1,4/11/19 10:27 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 10:30,3516.682,-7615.993,145602,10.4,121.5,4/11/19 10:30 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 10:33,3516.417,-7615.445,145902,10.4,121.2,4/11/19 10:33 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 10:36,3516.149,-7614.881,150206,10.51,119.81,4/11/19 10:36 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 10:39,3515.885,-7614.328,150506,10.51,120,4/11/19 10:39 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 10:42,3515.619,-7613.762,150810,10.4,120,4/11/19 10:42 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 10:45,3515.352,-7613.194,151114,10.51,120.1,4/11/19 10:45 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 10:48,3515.094,-7612.64,151414,10.4,120.1,4/11/19 10:48 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 10:51,3514.824,-7612.058,151722,10.4,119.81,4/11/19 10:51 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 10:54,3514.574,-7611.517,152018,10.4,119.31,4/11/19 10:54 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 10:57,3514.307,-7610.958,152322,10.4,119.81,4/11/19 10:57 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 11:00,3514.034,-7610.386,152626,10.61,120.81,4/11/19 11:00 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 11:03,3513.768,-7609.826,152926,10.61,120.5,4/11/19 11:03 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 11:06,3513.496,-7609.247,153230,10.81,120.7,4/11/19 11:06 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 11:09,3513.229,-7608.678,153530,10.7,119.4,4/11/19 11:09 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 11:12,3512.96,-7608.099,153834,10.61,119.4,4/11/19 11:12 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 11:15,3512.699,-7607.53,154134,10.61,118.6,4/11/19 11:15 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 11:18,3512.437,-7606.942,154438,10.7,118.81,4/11/19 11:18 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 11:21,3512.18,-7606.368,154738,10.61,118.31,4/11/19 11:21 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 11:24,3511.924,-7605.785,155042,10.61,118.5,4/11/19 11:24 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 11:27,3511.676,-7605.205,155346,10.4,117.6,4/11/19 11:27 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 11:30,3511.444,-7604.653,155646,9.9,117.4,4/11/19 11:30 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 11:33,3511.224,-7604.128,155950,9.11,117,4/11/19 11:33 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 11:36,3510.988,-7603.578,160250,10.7,118.1,4/11/19 11:36 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 11:39,3510.755,-7602.987,160554,10.2,105.7,4/11/19 11:39 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 11:42,3510.638,-7602.369,160854,10.4,95.9,4/11/19 11:42 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 11:45,3510.578,-7601.724,161158,10.61,106.2,4/11/19 11:45 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 11:48,3510.425,-7601.167,161458,8.9,162.01,4/11/19 11:48 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 11:51,3509.908,-7600.955,161804,10.61,161.31,4/11/19 11:51 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 11:54,3509.405,-7600.783,162106,9.81,168.61,4/11/19 11:54 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 11:57,3508.985,-7600.601,162406,7.41,158.4,4/11/19 11:57 AM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 12:00,3508.635,-7600.361,162710,8.61,161.4,4/11/19 12:00 PM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 12:03,3508.163,-7600.245,163010,10.2,173.31,4/11/19 12:03 PM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 12:06,3507.649,-7600.126,163314,10.11,167.31,4/11/19 12:06 PM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 12:09,3507.16,-7559.949,163614,10.31,159.81,4/11/19 12:09 PM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 12:12,3506.707,-7559.642,163918,10.01,132.71,4/11/19 12:12 PM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 12:15,3506.859,-7559.355,164222,5.91,73.31,4/11/19 12:15 PM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 12:18,3506.913,-7559.197,164522,0.41,1,4/11/19 12:18 PM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 12:21,3506.915,-7559.197,164826,0,1,4/11/19 12:21 PM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 12:24,3506.914,-7559.196,165126,0,1,4/11/19 12:24 PM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 12:27,3506.914,-7559.196,165430,0,1,4/11/19 12:27 PM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 12:30,3506.914,-7559.196,165730,0.11,1,4/11/19 12:30 PM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 12:33,3506.915,-7559.197,170034,0.11,1,4/11/19 12:33 PM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 12:36,3506.862,-7559.267,170338,7.31,277.8,4/11/19 12:36 PM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 12:39,3506.683,-7559.636,170638,8.7,305.01,4/11/19 12:39 PM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 12:42,3507.178,-7559.96,170942,11.31,340.61,4/11/19 12:42 PM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 12:45,3507.717,-7600.146,171242,11.2,345.4,4/11/19 12:45 PM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 12:48,3508.279,-7600.274,171542,11.81,355.4,4/11/19 12:48 PM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 12:51,3508.841,-7600.477,171846,10.31,320.01,4/11/19 12:51 PM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 12:54,3509.311,-7600.75,172150,10.01,338.8,4/11/19 12:54 PM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 12:57,3509.761,-7601.062,172450,10.7,328.8,4/11/19 12:57 PM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 13:00,3510.23,-7601.428,172754,11.01,322.11,4/11/19 1:00 PM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 13:03,3510.367,-7602.037,173054,10.7,278.61,4/11/19 1:03 PM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 13:06,3510.427,-7602.718,173358,11.2,275.01,4/11/19 1:06 PM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 13:09,3510.48,-7603.392,173658,11.11,274.8,4/11/19 1:09 PM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 13:12,3510.533,-7604.064,174002,10.31,277.61,4/11/19 1:12 PM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 13:15,3510.579,-7604.649,174302,9.51,276.4,4/11/19 1:15 PM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 13:18,3510.634,-7605.265,174606,10.2,275.9,4/11/19 1:18 PM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 13:21,3510.687,-7605.913,174910,10.61,276.51,4/11/19 1:21 PM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 13:24,3510.739,-7606.561,175210,10.61,276.8,4/11/19 1:24 PM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 13:27,3510.675,-7607.203,175514,10.51,255.11,4/11/19 1:27 PM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 13:30,3510.496,-7607.801,175814,10.31,251.01,4/11/19 1:30 PM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 13:33,3510.306,-7608.406,180118,10.4,249.11,4/11/19 1:33 PM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 13:36,3510.123,-7608.986,180418,10.2,253.4,4/11/19 1:36 PM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 13:39,3509.832,-7609.521,180722,10.51,224.9,4/11/19 1:39 PM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 13:42,3509.457,-7609.988,181022,10.7,227.21,4/11/19 1:42 PM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 13:45,3509.09,-7610.491,181326,10.81,227.01,4/11/19 1:45 PM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 13:48,3508.703,-7610.981,181630,11.01,225.31,4/11/19 1:48 PM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 13:51,3508.322,-7611.469,181930,11.11,224.81,4/11/19 1:51 PM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 13:54,3507.922,-7611.955,182234,11.01,221.71,4/11/19 1:54 PM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
4/11/19 13:57,3507.506,-7612.397,182534,11.11,222.01,4/11/19 1:57 PM,22.601,26.85,16.48,28.1,2.211,99.3,7.231,-30.9,0.801,4.11,0.9
