FMN,Cherrry Branch to Minnesott Beach Ferry on Neuse River ,,,,,FERRYMON NEUSE RIVER 2019,,,,,,,,,,,
ID,cast #,loc_code,sample_time,tempc,spcond,salppt,dissolved_o2,depth_m,turbid,chl,ph,sample_time,lat,lon,track,speed,
643889,951,'cherrybranch',15/7/2019 20:10:42-04:04,33.74,19.91,11.73,-0.07,-0.028,30.8,3.1,7.25,15/7/2019 20:10:42.393-04:04,34.94380833,-76.80954667,186.1,4.218,
643891,951,'cherrybranch',15/7/2019 20:10:44-04:04,33.74,19.96,11.76,-0.06,-0.027,31,2.4,7.24,15/7/2019 20:10:44.396-04:04,34.94372667,-76.809555,185.6,4.218,
643893,951,'cherrybranch',15/7/2019 20:10:46-04:04,33.74,19.94,11.75,-0.06,-0.027,31,5.3,7.25,15/7/2019 20:10:46.405-04:04,34.943645,-76.809565,185.1,4.218,
643895,951,'cherrybranch',15/7/2019 20:10:48-04:04,33.74,19.92,11.73,-0.06,-0.027,31.1,3.6,7.25,15/7/2019 20:10:48.408-04:04,34.94357,-76.80957833,184.6,4.218,
643897,951,'cherrybranch',15/7/2019 20:10:50-04:04,33.74,19.92,11.73,-0.06,-0.027,32.1,2,7.25,15/7/2019 20:10:50.418-04:04,34.943495,-76.80959167,184,4.218,
643899,951,'cherrybranch',15/7/2019 20:10:52-04:04,33.74,19.95,11.75,-0.06,-0.028,31.4,6.8,7.25,15/7/2019 20:10:52.423-04:04,34.94342,-76.80960167,183.6,4.167,
643901,951,'cherrybranch',15/7/2019 20:10:54-04:04,33.74,19.94,11.75,-0.06,-0.027,31.1,5.4,7.25,15/7/2019 20:10:54.331-04:04,34.94334167,-76.80961,183.1,4.167,
643903,951,'cherrybranch',15/7/2019 20:10:56-04:04,33.74,20.02,11.8,-0.06,-0.028,31.1,5.8,7.25,15/7/2019 20:10:56.335-04:04,34.943265,-76.80961333,182.5,4.167,
643905,951,'cherrybranch',15/7/2019 20:10:58-04:04,33.75,19.95,11.76,-0.06,-0.028,31.1,1.8,7.25,15/7/2019 20:10:58.344-04:04,34.94319,-76.80961833,182.1,4.116,
643907,951,'cherrybranch',15/7/2019 20:11:00-04:04,33.75,19.95,11.75,-0.06,-0.027,30.9,4.2,7.25,15/7/2019 20:11:00.348-04:04,34.94311833,-76.80962333,181.8,4.064,
643909,951,'cherrybranch',15/7/2019 20:11:02-04:04,33.75,19.9,11.72,-0.06,-0.028,30.9,6.7,7.25,15/7/2019 20:11:02.358-04:04,34.94304833,-76.80962667,181.3,4.013,
643911,951,'cherrybranch',15/7/2019 20:11:04-04:04,33.75,19.85,11.69,-0.05,-0.028,31.1,5.2,7.25,15/7/2019 20:11:04.362-04:04,34.94297667,-76.80962833,181,4.013,
643913,951,'cherrybranch',15/7/2019 20:11:06-04:04,33.75,19.85,11.69,-0.05,-0.028,31,5.1,7.25,15/7/2019 20:11:06.372-04:04,34.94290667,-76.80962833,180.9,3.961,
643915,951,'cherrybranch',15/7/2019 20:11:08-04:04,33.75,19.86,11.69,-0.05,-0.028,31,1.2,7.25,15/7/2019 20:11:08.376-04:04,34.94283833,-76.80963,180.9,3.91,
643917,951,'cherrybranch',15/7/2019 20:11:10-04:04,33.75,19.88,11.71,-0.05,-0.027,31.4,6,7.25,15/7/2019 20:11:10.388-04:04,34.94276833,-76.80963,180.8,3.91,
643919,951,'cherrybranch',15/7/2019 20:11:12-04:04,33.75,19.87,11.7,-0.05,-0.028,31.4,3.7,7.25,15/7/2019 20:11:12.396-04:04,34.94269667,-76.80963167,181.1,3.91,
643921,951,'cherrybranch',15/7/2019 20:11:14-04:04,33.76,19.85,11.69,-0.05,-0.028,31.1,4.6,7.25,15/7/2019 20:11:14.407-04:04,34.94262167,-76.80963167,181.2,3.91,
643923,951,'cherrybranch',15/7/2019 20:11:16-04:04,33.76,19.9,11.72,-0.05,-0.028,31.3,3.4,7.25,15/7/2019 20:11:16.318-04:04,34.94254833,-76.80963167,181.3,3.91,
643925,951,'cherrybranch',15/7/2019 20:11:18-04:04,33.76,19.89,11.72,-0.05,-0.027,31.2,3.5,7.25,15/7/2019 20:11:18.413-04:04,34.942475,-76.809635,181.3,3.91,
643927,951,'cherrybranch',15/7/2019 20:11:20-04:04,33.76,19.88,11.71,-0.05,-0.028,31,2.1,7.25,15/7/2019 20:11:20.331-04:04,34.942405,-76.80964,181.6,3.858,
643929,951,'cherrybranch',15/7/2019 20:11:22-04:04,33.76,19.89,11.71,-0.05,-0.028,30.5,3,7.25,15/7/2019 20:11:22.333-04:04,34.94233667,-76.80964167,181.6,3.858,
643931,951,'cherrybranch',15/7/2019 20:11:24-04:04,33.76,19.93,11.74,-0.05,-0.028,31.1,4.9,7.25,15/7/2019 20:11:24.344-04:04,34.94227,-76.80964,181.5,3.91,
643933,951,'cherrybranch',15/7/2019 20:11:26-04:04,33.76,19.91,11.73,-0.05,-0.027,31.3,4.7,7.25,15/7/2019 20:11:26.351-04:04,34.94220167,-76.809635,181.6,3.91,
643935,951,'cherrybranch',15/7/2019 20:11:28-04:04,33.77,19.89,11.72,-0.05,-0.027,30.7,6.7,7.25,15/7/2019 20:11:28.356-04:04,34.942135,-76.809635,181.9,3.91,
643937,951,'cherrybranch',15/7/2019 20:11:30-04:04,33.77,19.88,11.71,-0.05,-0.027,32.1,3.4,7.25,15/7/2019 20:11:30.363-04:04,34.94206833,-76.809635,182,3.961,
643939,951,'cherrybranch',15/7/2019 20:11:32-04:04,33.77,19.9,11.72,-0.05,-0.028,31.1,3.8,7.25,15/7/2019 20:11:32.371-04:04,34.942,-76.809635,182.3,3.961,
643941,951,'cherrybranch',15/7/2019 20:11:34-04:04,33.77,20.05,11.82,-0.05,-0.027,31.3,2.4,7.25,15/7/2019 20:11:34.377-04:04,34.94193333,-76.80963333,182.2,3.961,
643943,951,'cherrybranch',15/7/2019 20:11:36-04:04,33.77,20.09,11.85,-0.04,-0.027,31.4,5.8,7.25,15/7/2019 20:11:36.384-04:04,34.94186167,-76.80963333,182.3,4.013,
643945,951,'cherrybranch',15/7/2019 20:11:38-04:04,33.78,20.12,11.86,-0.04,-0.027,31.9,5,7.25,15/7/2019 20:11:38.392-04:04,34.94179,-76.809635,182.6,4.013,
643947,951,'cherrybranch',15/7/2019 20:11:40-04:04,33.78,20.1,11.85,-0.04,-0.027,31.7,3.1,7.25,15/7/2019 20:11:40.4-04:04,34.941715,-76.80964,182.7,4.064,
643949,951,'cherrybranch',15/7/2019 20:11:42-04:04,33.78,20.01,11.79,-0.04,-0.027,32,0.4,7.25,15/7/2019 20:11:42.405-04:04,34.94163833,-76.809645,182.6,4.064,
643951,951,'cherrybranch',15/7/2019 20:11:44-04:04,33.79,19.92,11.73,-0.04,-0.028,31.6,8.2,7.25,15/7/2019 20:11:44.413-04:04,34.94156167,-76.80965167,182.5,4.064,
643953,951,'cherrybranch',15/7/2019 20:11:46-04:04,33.79,19.89,11.71,-0.04,-0.028,32.5,0.6,7.25,15/7/2019 20:11:46.326-04:04,34.94149,-76.80965667,182.2,4.064,
643955,951,'cherrybranch',15/7/2019 20:11:48-04:04,33.79,19.92,11.74,-0.04,-0.028,31.2,5,7.25,15/7/2019 20:11:48.347-04:04,34.94142167,-76.80966333,182.2,4.013,
643957,951,'cherrybranch',15/7/2019 20:11:50-04:04,33.8,19.93,11.74,-0.04,-0.028,31.9,1.6,7.25,15/7/2019 20:11:50.357-04:04,34.94134833,-76.80967167,182.3,4.013,
643959,951,'cherrybranch',15/7/2019 20:11:52-04:04,33.8,19.88,11.71,-0.03,-0.028,32.4,4.8,7.25,15/7/2019 20:11:52.368-04:04,34.94127667,-76.80967667,182.2,4.013,
643961,951,'cherrybranch',15/7/2019 20:11:54-04:04,33.8,19.92,11.73,-0.03,-0.028,33.5,2,7.25,15/7/2019 20:11:54.381-04:04,34.94119833,-76.80967833,182.3,4.013,
643963,951,'cherrybranch',15/7/2019 20:11:56-04:04,33.81,19.89,11.71,-0.03,-0.027,31.8,4.5,7.25,15/7/2019 20:11:56.393-04:04,34.94112333,-76.80967667,182.3,4.013,
643965,951,'cherrybranch',15/7/2019 20:11:58-04:04,33.81,19.88,11.71,-0.03,-0.028,31.2,3.4,7.25,15/7/2019 20:11:58.431-04:04,34.94104667,-76.80968333,182.6,4.013,
643967,951,'cherrybranch',15/7/2019 20:12:00-04:04,33.81,19.92,11.73,-0.04,-0.028,31.6,5,7.25,15/7/2019 20:12:00.337-04:04,34.94097,-76.80968667,182.5,4.013,
643969,951,'cherrybranch',15/7/2019 20:12:02-04:04,33.81,19.89,11.71,-0.04,-0.027,31.4,4.9,7.25,15/7/2019 20:12:02.349-04:04,34.940895,-76.80969333,182.7,4.013,
643971,951,'cherrybranch',15/7/2019 20:12:04-04:04,33.82,19.92,11.73,-0.03,-0.026,32.1,3.6,7.25,15/7/2019 20:12:04.36-04:04,34.94082333,-76.809695,182.6,3.961,
643973,951,'cherrybranch',15/7/2019 20:12:06-04:04,33.82,19.9,11.72,-0.03,-0.027,32.6,5.1,7.25,15/7/2019 20:12:06.371-04:04,34.94075333,-76.80969333,182.2,3.961,
643975,951,'cherrybranch',15/7/2019 20:12:08-04:04,33.82,19.9,11.72,-0.03,-0.027,31.5,3.4,7.25,15/7/2019 20:12:08.381-04:04,34.940685,-76.80969167,182.2,3.961,
643977,951,'cherrybranch',15/7/2019 20:12:10-04:04,33.82,19.89,11.71,-0.03,-0.027,31.3,7.1,7.25,15/7/2019 20:12:10.395-04:04,34.94061167,-76.80969333,182.3,3.961,
643979,951,'cherrybranch',15/7/2019 20:12:12-04:04,33.82,19.93,11.74,-0.03,-0.028,30.3,4.5,7.25,15/7/2019 20:12:12.4-04:04,34.94054,-76.80969833,182.5,3.961,
643981,951,'cherrybranch',15/7/2019 20:12:14-04:04,33.82,19.97,11.77,-0.03,-0.027,31.3,4.6,7.25,15/7/2019 20:12:14.409-04:04,34.94047,-76.80970833,182.9,3.961,
643983,951,'cherrybranch',15/7/2019 20:12:16-04:04,33.82,20.03,11.8,-0.03,-0.028,30.3,3.7,7.25,15/7/2019 20:12:16.413-04:04,34.9404,-76.80971833,183.1,3.961,
643985,951,'cherrybranch',15/7/2019 20:12:18-04:04,33.81,19.88,11.71,-0.03,-0.028,29.9,2.7,7.25,15/7/2019 20:12:18.422-04:04,34.94032,-76.80972167,183,4.013,
643987,951,'cherrybranch',15/7/2019 20:12:20-04:04,33.81,19.89,11.71,-0.02,-0.028,30.4,5.7,7.25,15/7/2019 20:12:20.326-04:04,34.940245,-76.80972833,183.3,4.013,
643989,951,'cherrybranch',15/7/2019 20:12:22-04:04,33.81,19.85,11.69,-0.02,-0.027,31.2,3.7,7.25,15/7/2019 20:12:22.334-04:04,34.94017,-76.80973167,183.3,4.013,
643991,951,'cherrybranch',15/7/2019 20:12:24-04:04,33.81,20.02,11.79,-0.02,-0.027,31.3,6.6,7.25,15/7/2019 20:12:24.342-04:04,34.94009667,-76.80973667,183.4,4.013,
643993,951,'cherrybranch',15/7/2019 20:12:26-04:04,33.81,20.04,11.81,-0.02,-0.027,31.1,6.5,7.25,15/7/2019 20:12:26.349-04:04,34.940025,-76.80973833,183.5,4.013,
643995,951,'cherrybranch',15/7/2019 20:12:28-04:04,33.81,19.98,11.77,-0.02,-0.027,31.6,7.7,7.25,15/7/2019 20:12:28.357-04:04,34.93996,-76.80974333,184,3.961,
643997,951,'cherrybranch',15/7/2019 20:12:30-04:04,33.8,19.9,11.72,-0.02,-0.027,31.4,7.7,7.25,15/7/2019 20:12:30.363-04:04,34.93988667,-76.80975,184.4,4.013,
643999,951,'cherrybranch',15/7/2019 20:12:32-04:04,33.8,19.89,11.71,-0.01,-0.027,31.7,6.3,7.25,15/7/2019 20:12:32.373-04:04,34.939815,-76.80975333,184,4.013,
644001,951,'cherrybranch',15/7/2019 20:12:34-04:04,33.8,19.88,11.71,-0.01,-0.026,30.8,2.3,7.25,15/7/2019 20:12:34.376-04:04,34.93974333,-76.80975333,184,4.013,
644003,951,'cherrybranch',15/7/2019 20:12:36-04:04,33.8,19.88,11.71,-0.01,-0.028,31,2.7,7.25,15/7/2019 20:12:36.388-04:04,34.93967,-76.80976167,183.8,4.013,
644005,951,'cherrybranch',15/7/2019 20:12:38-04:04,33.8,19.84,11.68,-0.01,-0.027,31,7.7,7.25,15/7/2019 20:12:38.391-04:04,34.93960167,-76.80977,184,4.013,
644007,951,'cherrybranch',15/7/2019 20:12:40-04:04,33.8,19.81,11.66,-0.01,-0.027,31,1.7,7.25,15/7/2019 20:12:40.399-04:04,34.93953167,-76.80976833,183.5,4.013,
644009,951,'cherrybranch',15/7/2019 20:12:42-04:04,33.8,19.83,11.68,-0.01,-0.027,31.4,6.5,7.25,15/7/2019 20:12:42.404-04:04,34.93946,-76.80977333,184.1,4.013,
644011,951,'cherrybranch',15/7/2019 20:12:44-04:04,33.8,19.86,11.69,0,-0.027,31.4,5.1,7.25,15/7/2019 20:12:44.412-04:04,34.93939167,-76.80978333,184.4,4.013,
644013,951,'cherrybranch',15/7/2019 20:12:46-04:04,33.8,19.84,11.68,0,-0.027,31.2,3.9,7.25,15/7/2019 20:12:46.417-04:04,34.93932167,-76.80979,184.6,3.961,
644015,951,'cherrybranch',15/7/2019 20:12:48-04:04,33.8,19.82,11.67,0,-0.027,31.9,3.3,7.25,15/7/2019 20:12:48.427-04:04,34.93925,-76.80980167,185.3,3.961,
644017,951,'cherrybranch',15/7/2019 20:12:50-04:04,33.8,19.84,11.68,0,-0.027,31,6.6,7.25,15/7/2019 20:12:50.339-04:04,34.93917833,-76.80981833,185.7,3.961,
644019,951,'cherrybranch',15/7/2019 20:12:52-04:04,33.8,19.86,11.69,0.01,-0.027,31.5,2.2,7.25,15/7/2019 20:12:52.332-04:04,34.93911167,-76.80983,185.9,3.858,
644021,951,'cherrybranch',15/7/2019 20:12:54-04:04,33.8,19.82,11.67,0.01,-0.028,32,5.2,7.25,15/7/2019 20:12:54.342-04:04,34.93904333,-76.80984667,186.2,3.858,
644023,951,'cherrybranch',15/7/2019 20:12:56-04:04,33.8,19.83,11.68,0.02,-0.027,31.1,-0.1,7.25,15/7/2019 20:12:56.353-04:04,34.93896833,-76.80986,185.8,3.858,
644025,951,'cherrybranch',15/7/2019 20:12:58-04:04,33.8,19.85,11.69,0.02,-0.027,31,2.3,7.25,15/7/2019 20:12:58.363-04:04,34.93889667,-76.80986833,185.4,3.807,
644027,951,'cherrybranch',15/7/2019 20:13:00-04:04,33.79,19.8,11.66,0.02,-0.027,31.5,4.4,7.25,15/7/2019 20:13:00.371-04:04,34.93883833,-76.809875,185.9,3.755,
644029,951,'cherrybranch',15/7/2019 20:13:02-04:04,33.8,19.81,11.66,0.02,-0.027,30.8,6.4,7.25,15/7/2019 20:13:02.376-04:04,34.93878167,-76.80988,185.7,3.755,
644031,951,'cherrybranch',15/7/2019 20:13:04-04:04,33.79,19.84,11.68,0.03,-0.028,31.8,4.9,7.25,15/7/2019 20:13:04.385-04:04,34.938725,-76.80989,186.2,3.704,
644033,951,'cherrybranch',15/7/2019 20:13:06-04:04,33.79,19.81,11.66,0.03,-0.027,31.6,1.7,7.25,15/7/2019 20:13:06.389-04:04,34.93866667,-76.80990167,186.3,3.704,
644035,951,'cherrybranch',15/7/2019 20:13:08-04:04,33.79,19.81,11.66,0.03,-0.027,31.9,7.2,7.25,15/7/2019 20:13:08.397-04:04,34.938595,-76.8099,185.4,3.755,
644037,951,'cherrybranch',15/7/2019 20:13:10-04:04,33.79,19.84,11.68,0.03,-0.027,31.9,3.1,7.25,15/7/2019 20:13:10.401-04:04,34.93852333,-76.80990833,185.9,3.807,
646910,956,'cherrybranch',16/7/2019 00:04:11-04:04,31.86,21.59,12.85,-1.09,-0.014,36.8,1.2,7.28,16/7/2019 00:04:11.399-04:04,34.94130833,-76.80974167,2.5,3.961,
646912,956,'cherrybranch',16/7/2019 00:04:13-04:04,31.86,21.59,12.85,-0.58,-0.013,36.8,5.7,7.28,16/7/2019 00:04:13.409-04:04,34.94137833,-76.80974167,2.7,3.961,
646914,956,'cherrybranch',16/7/2019 00:04:15-04:04,31.86,21.6,12.85,-0.58,-0.013,36.8,5.5,7.28,16/7/2019 00:04:15.412-04:04,34.94145167,-76.80973833,3.4,3.961,
646916,956,'cherrybranch',16/7/2019 00:04:17-04:04,31.86,21.6,12.85,-0.45,-0.013,37.4,3.5,7.28,16/7/2019 00:04:17.422-04:04,34.94152333,-76.80973,3.8,3.961,
646918,956,'cherrybranch',16/7/2019 00:04:19-04:04,31.86,21.6,12.85,-0.45,-0.013,36.8,4.2,7.28,16/7/2019 00:04:19.428-04:04,34.94159667,-76.80972333,4.3,3.961,
646920,956,'cherrybranch',16/7/2019 00:04:21-04:04,31.86,21.6,12.85,-0.39,-0.013,36.6,6.3,7.28,16/7/2019 00:04:21.436-04:04,34.941665,-76.80972,4.6,3.961,
646922,956,'cherrybranch',16/7/2019 00:04:23-04:04,31.86,21.59,12.85,-0.39,-0.013,36.7,6.3,7.28,16/7/2019 00:04:23.34-04:04,34.94173167,-76.80971667,4.8,3.961,
646924,956,'cherrybranch',16/7/2019 00:04:25-04:04,31.86,21.59,12.85,-0.34,-0.013,37.4,5,7.28,16/7/2019 00:04:25.349-04:04,34.9418,-76.80970667,5.5,3.961,
646926,956,'cherrybranch',16/7/2019 00:04:27-04:04,31.86,21.59,12.85,-0.34,-0.013,37.5,7.6,7.28,16/7/2019 00:04:27.353-04:04,34.94187167,-76.809695,6,3.961,
646928,956,'cherrybranch',16/7/2019 00:04:29-04:04,31.86,21.59,12.85,-0.32,-0.013,37.7,1.5,7.28,16/7/2019 00:04:29.362-04:04,34.94194167,-76.809685,6.1,3.961,
646930,956,'cherrybranch',16/7/2019 00:04:31-04:04,31.86,21.59,12.85,-0.32,-0.013,37.6,5.3,7.28,16/7/2019 00:04:31.366-04:04,34.94201333,-76.80967333,6.5,4.013,
646932,956,'cherrybranch',16/7/2019 00:04:33-04:04,31.86,21.59,12.85,-0.29,-0.013,37.6,5.3,7.28,16/7/2019 00:04:33.376-04:04,34.942085,-76.80966,6.7,4.013,
646934,956,'cherrybranch',16/7/2019 00:04:35-04:04,31.86,21.59,12.85,-0.29,-0.013,37.7,1.8,7.28,16/7/2019 00:04:35.381-04:04,34.94215667,-76.80964667,7,3.961,
646936,956,'cherrybranch',16/7/2019 00:04:37-04:04,31.86,21.59,12.85,-0.27,-0.014,37.3,5.8,7.28,16/7/2019 00:04:37.388-04:04,34.94222667,-76.80963667,7.2,3.961,
646938,956,'cherrybranch',16/7/2019 00:04:39-04:04,31.86,21.58,12.84,-0.27,-0.014,37.6,5.6,7.28,16/7/2019 00:04:39.393-04:04,34.94229833,-76.80962333,7.2,3.961,
646940,956,'cherrybranch',16/7/2019 00:04:41-04:04,31.86,21.6,12.85,-0.26,-0.013,37.3,5.4,7.28,16/7/2019 00:04:41.401-04:04,34.94237,-76.809615,6.7,3.961,
646942,956,'cherrybranch',16/7/2019 00:04:43-04:04,31.86,21.61,12.86,-0.26,-0.013,37,6.7,7.28,16/7/2019 00:04:43.405-04:04,34.94244,-76.809605,6.5,3.961,
646944,956,'cherrybranch',16/7/2019 00:04:45-04:04,31.86,21.62,12.87,-0.24,-0.013,38.7,4.1,7.28,16/7/2019 00:04:45.414-04:04,34.94251167,-76.809595,6.3,4.013,
646946,956,'cherrybranch',16/7/2019 00:04:47-04:04,31.86,21.63,12.87,-0.24,-0.014,38.6,4.4,7.28,16/7/2019 00:04:47.417-04:04,34.94258167,-76.80958333,6.2,4.013,
646948,956,'cherrybranch',16/7/2019 00:04:49-04:04,31.86,21.63,12.88,-0.23,-0.013,38,7,7.28,16/7/2019 00:04:49.427-04:04,34.94265333,-76.80957167,6.2,4.013,
646950,956,'cherrybranch',16/7/2019 00:04:51-04:04,31.86,21.64,12.88,-0.23,-0.013,38.5,4.5,7.28,16/7/2019 00:04:51.431-04:04,34.942725,-76.80956,5.7,4.013,
646952,956,'cherrybranch',16/7/2019 00:04:53-04:04,31.86,21.64,12.88,-0.22,-0.014,38.7,4.8,7.28,16/7/2019 00:04:53.439-04:04,34.942795,-76.809555,4.9,3.961,
646954,956,'cherrybranch',16/7/2019 00:04:55-04:04,31.86,21.63,12.87,-0.22,-0.013,38.7,6.1,7.28,16/7/2019 00:04:55.343-04:04,34.94286667,-76.809545,5.3,3.961,
646956,956,'cherrybranch',16/7/2019 00:04:57-04:04,31.86,21.63,12.87,-0.22,-0.014,38.8,7.6,7.28,16/7/2019 00:04:57.353-04:04,34.94293667,-76.809535,6.2,4.013,
646958,956,'cherrybranch',16/7/2019 00:04:59-04:04,31.86,21.63,12.87,-0.22,-0.013,37.2,4.9,7.28,16/7/2019 00:04:59.356-04:04,34.94300667,-76.80952667,6.6,4.013,
646960,956,'cherrybranch',16/7/2019 00:05:01-04:04,31.86,21.63,12.87,-0.21,-0.014,37.8,3.8,7.28,16/7/2019 00:05:01.365-04:04,34.94307333,-76.80951833,7.3,3.961,
646962,956,'cherrybranch',16/7/2019 00:05:03-04:04,31.86,21.63,12.87,-0.21,-0.014,34.8,4.8,7.28,16/7/2019 00:05:03.368-04:04,34.94314667,-76.80951167,7.9,4.013,
646964,956,'cherrybranch',16/7/2019 00:05:05-04:04,31.86,21.66,12.89,-0.2,-0.013,36.1,3.7,7.28,16/7/2019 00:05:05.378-04:04,34.94322333,-76.80950167,7.9,4.013,
646966,956,'cherrybranch',16/7/2019 00:05:07-04:04,31.86,21.67,12.9,-0.2,-0.014,35.5,4.6,7.28,16/7/2019 00:05:07.382-04:04,34.94329833,-76.80949333,7.9,3.961,
646968,956,'cherrybranch',16/7/2019 00:05:09-04:04,31.85,21.68,12.9,-0.19,-0.014,35.9,7.3,7.28,16/7/2019 00:05:09.391-04:04,34.94336667,-76.809485,8.1,3.961,
646970,956,'cherrybranch',16/7/2019 00:05:11-04:04,31.86,21.68,12.9,-0.19,-0.014,35.4,7.4,7.28,16/7/2019 00:05:11.395-04:04,34.943435,-76.80947,8,3.961,
646972,956,'cherrybranch',16/7/2019 00:05:13-04:04,31.85,21.68,12.9,-0.19,-0.013,35.5,5.7,7.28,16/7/2019 00:05:13.403-04:04,34.94350667,-76.809455,7.1,3.961,
646974,956,'cherrybranch',16/7/2019 00:05:15-04:04,31.85,21.68,12.9,-0.19,-0.013,36.1,5.4,7.28,16/7/2019 00:05:15.408-04:04,34.943575,-76.809445,6.1,3.961,
